X,Y,field_1,feature_id,longitude,latitude,year,canton,accidentday,accidenttype,severity,accidenttypecode,roadtype,day,time,month-year,start-time,end-time
7.60037315012058,47.5678324061829,988,380C0A28734101C4E0530A839427736A,612172.00033207,268582.001923247,2016,BS,Samstag / 20h-21h / Juni 2016,Abbiegeunfall,Unfall mit Leichtverletzten,3,Nebenstrasse,Samstag , 20h-21h , Juni 2016,2000,21h 
7.6005878179542,47.5685066388598,989,2D11190D1DBB0066E0530A839427B223,612188.000400148,268657.002297746,2016,BS,Donnerstag / 17h-18h / Februar 2016,Fussgängerunfall,Unfall mit Leichtverletzten,8,Nebenstrasse,Donnerstag , 17h-18h , Februar 2016,1700,18h 
7.60337986191461,47.5646444071049,993,11B983809B6F00C2E0530A839427065F,612398.999608058,268228.000278926,2015,BS,Sonntag / 10h-11h / März 2015,Überqueren der Fahrbahn,Unfall mit Schwerverletzten,5,Nebenstrasse,Sonntag , 10h-11h , März 2015,1000,11h 
7.60299065575392,47.5677118238644,995,FCB7C7EAD9D7016AE0430A8394273B8F,612368.998768978,268569.001742067,2014,BS,Donnerstag / 07h-08h / Mai 2014,Parkierunfall,Unfall mit Leichtverletzten,7,Nebenstrasse,Donnerstag , 07h-08h , Mai 2014,700,08h 
7.60490755946588,47.5645073297057,996,ECFFC449D851012CE0430A8394273E74,612513.999751847,268213.000115356,2013,BS,Donnerstag / 09h-10h / November 2013,Parkierunfall,Unfall mit Leichtverletzten,7,Nebenstrasse,Donnerstag , 09h-10h , November 2013,900,10h 
7.60319394106586,47.5646806448868,997,E694AAC2DF9B015CE0430A8394274189,612384.999589102,268232.000300308,2013,BS,Freitag / 08h-09h / August 2013,Abbiegeunfall,Unfall mit Schwerverletzten,3,Nebenstrasse,Freitag , 08h-09h , August 2013,800,09h 
7.60090236529179,47.5670672055161,998,E0FBE0B98C7002E4E0430A839427E4FF,612211.999481709,268497.001893383,2013,BS,Mittwoch / 16h-17h / Juni 2013,Auffahrunfall,Unfall mit Leichtverletzten,2,Nebenstrasse,Mittwoch , 16h-17h , Juni 2013,1600,17h 
7.60434812556392,47.5640764289312,1001,C659D3B79FD7010CE0430A8394272B5E,612471.999719399,268165.000157125,2012,BS,Freitag / 15h-16h / Juli 2012,Parkierunfall,Unfall mit Leichtverletzten,7,Nebenstrasse,Freitag , 15h-16h , Juli 2012,1500,16h 
7.60562403009148,47.5684185750766,1002,AA66231C8F2200BAE0430A83942700BA,612566.997416163,268648.000997455,2011,BS,Freitag / 12h-13h / Juli 2011,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,5,Nebenstrasse,Freitag , 12h-13h , Juli 2011,1200,13h 
7.60486603570104,47.5682487811043,1004,9B72357216A1F018E0430A865E33F018,612509.997848436,268629.001263376,2011,BS,Freitag / 18h-19h / Januar 2011,Parkierunfall,Unfall mit Leichtverletzten,7,Nebenstrasse,Freitag , 18h-19h , Januar 2011,1800,19h 
7.60478918152229,47.5734652355523,1005,FA5E7E2B35060058E0430A8394272C33,612502.992355983,269209.001669278,2014,BS,Donnerstag / 18h-19h / Mai 2014,Einbiegeunfall,Unfall mit Schwerverletzten,4,Nebenstrasse,Donnerstag , 18h-19h , Mai 2014,1800,19h 
7.60478931805325,47.5735102034494,1006,EB71B018CA7401AAE0430A839427F05D,612502.992093424,269214.001633288,2013,BS,Mittwoch / 10h-11h / September 2013,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,0,Nebenstrasse,Mittwoch , 10h-11h , September 2013,1000,11h 
7.60344973779,47.5786744795223,1009,55D3CD7053E10120E0530A8394277B1F,612400.997702296,269788.00215218,2017,BS,Mittwoch / 19h-20h / Juni 2017,Einbiegeunfall,Unfall mit Leichtverletzten,4,Hauptstrasse,Mittwoch , 19h-20h , Juni 2017,1900,20h 
7.60270787742411,47.5751679885766,1010,54802369080F0284E0530A839427E26F,612345.994404434,269398.001494699,2017,BS,Freitag / 19h-20h / Juni 2017,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,0,Nebenstrasse,Freitag , 19h-20h , Juni 2017,1900,20h 
7.60581691863614,47.5748577840113,1011,51867D6C7DAB015CE0530A839427DED6,612579.994318573,269364.001438618,2017,BS,Mittwoch / 08h-09h / Mai 2017,Tierunfall,Unfall mit Schwerverletzten,9,andere,Mittwoch , 08h-09h , Mai 2017,800,09h 
7.60287228554094,47.5767596400211,1012,2193C9F3DE5602ECE0530A8394277065,612357.996021942,269575.001788944,2015,BS,Donnerstag / 17h-18h / September 2015,Fussgängerunfall,Unfall mit Leichtverletzten,8,Hauptstrasse,Donnerstag , 17h-18h , September 2015,1700,18h 
7.60276109396576,47.5751859012278,1013,E1BF174238FF0124E0430A83942796EB,612349.994315119,269400.00152071,2013,BS,Sonntag / 17h-18h / Juli 2013,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,0,Nebenstrasse,Sonntag , 17h-18h , Juli 2013,1700,18h 
7.60383956216214,47.5800859262493,1015,573D0800C4650194E0530A839427A52A,612429.997676836,269945.00143061,2017,BS,Donnerstag / 07h-08h / Juli 2017,Einbiegeunfall,Unfall mit Leichtverletzten,4,Nebenstrasse,Donnerstag , 07h-08h , Juli 2017,700,08h 
7.60383950651273,47.5800679391374,1016,F558E1952A8601A4E0430A8394272545,612429.997680124,269943.00144525,2014,BS,Mittwoch / 08h-09h / März 2014,Einbiegeunfall,Unfall mit Leichtverletzten,4,Hauptstrasse,Mittwoch , 08h-09h , März 2014,800,09h 
7.61170102313978,47.5327494378629,1017,5AA1D061589000D8E0530A8394278A8C,613032.999949944,264682.999460205,2017,BL,Mittwoch / 08h-09h / August 2017,Abbiegeunfall,Unfall mit Leichtverletzten,3,Hauptstrasse,Mittwoch , 08h-09h , August 2017,800,09h 
7.61137117483005,47.533415467938,1019,3BD3B4698AB6019CE0530A8394275259,613007.999797427,264756.999221804,2016,BL,Montag / 13h-14h / August 2016,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,0,Hauptstrasse,Montag , 13h-14h , August 2016,1300,14h 
7.61138428053383,47.5333614857848,1020,35C41DD7D59301A8E0530A839427E016,613008.999809308,264750.99924151,2016,BL,Freitag / 07h-08h / Mai 2016,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,0,Hauptstrasse,Freitag , 07h-08h , Mai 2016,700,08h 
7.61035389197001,47.5350628362734,1022,25FAC46F217301D2E0530A839427E373,612930.999426599,264939.998766617,2015,BL,Donnerstag / 19h-20h / November 2015,Abbiegeunfall,Unfall mit Leichtverletzten,3,Hauptstrasse,Donnerstag , 19h-20h , November 2015,1900,20h 
7.6113051518685,47.5335324851159,1024,D843B3B2024401FCE0430A839427DBE1,613002.999770653,264769.999183087,2013,BL,Dienstag / 15h-16h / März 2013,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,0,Hauptstrasse,Dienstag , 15h-16h , März 2013,1500,16h 
7.61044694265885,47.5350896801743,1025,CF75A707751B0120E0430A839427B49B,612937.999422806,264942.998740799,2012,BL,Mittwoch / 17h-18h / November 2012,Einbiegeunfall,Unfall mit Leichtverletzten,4,Hauptstrasse,Mittwoch , 17h-18h , November 2012,1700,18h 
7.6113843677577,47.5333884670025,1026,C2699C392F4E01B8E0430A8394270A55,613008.999803557,264753.99923104,2012,BL,Samstag / 12h-13h / Mai 2012,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,0,Hauptstrasse,Samstag , 12h-13h , Mai 2012,1200,13h 
7.61213710176299,47.532083248572,1027,AC2E24016805015CE0430A839427015C,613066.000108697,264608.999718996,2011,BL,Donnerstag / 18h-19h / Mai 2011,Abbiegeunfall,Unfall mit Schwerverletzten,3,Hauptstrasse,Donnerstag , 18h-19h , Mai 2011,1800,19h 
7.61203866013836,47.5385768995354,1028,550C36D67CF501F2E0530A839427B3BD,613056.999124458,265330.996948419,2017,BS,Dienstag / 16h-17h / Mai 2017,Fussgängerunfall,Unfall mit Leichtverletzten,8,Nebenstrasse,Dienstag , 16h-17h , Mai 2017,1600,17h 
7.60854083246879,47.537062118121,1029,3FC0CA8655CD0150E0530A83942795E9,612794.001209181,265161.998442745,2016,BS,Dienstag / 06h-07h / September 2016,Abbiegeunfall,Unfall mit Leichtverletzten,3,Nebenstrasse,Dienstag , 06h-07h , September 2016,600,07h 
7.61284630024113,47.537802227932,1030,3A54F56003B200CEE0530A839427084E,613117.998868005,265244.997048179,2016,BS,Montag / 11h-12h / August 2016,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,0,Hauptstrasse,Montag , 11h-12h , August 2016,1100,12h 
7.60868623170251,47.5368460549992,1031,3929EBC3C5AB0110E0530A839427B321,612805.000837104,265137.998486931,2016,BS,Mittwoch / 09h-10h / Juni 2016,Überholunfall oder Fahrstreifenwechsel,Unfall mit Leichtverletzten,1,Nebenstrasse,Mittwoch , 09h-10h , Juni 2016,900,10h 
7.60907105842389,47.5367465601164,1032,36F72F66419001BCE0530A839427BACF,612834.000338131,265126.998448819,2016,BS,Mittwoch / 13h-14h / Juni 2016,Einbiegeunfall,Unfall mit Schwerverletzten,4,Nebenstrasse,Mittwoch , 13h-14h , Juni 2016,1300,14h 
7.60774568672407,47.537602906179,1039,B250CF24631A01F6E0430A83942701F6,612734.001864674,265221.998708409,2011,BS,Mittwoch / 16h-17h / September 2011,Abbiegeunfall,Unfall mit Leichtverletzten,3,Nebenstrasse,Mittwoch , 16h-17h , September 2011,1600,17h 
7.61155068182611,47.5437400741604,1040,5CFE0018F54300A8E0530A839427169B,613018.998743973,265904.998489539,2017,BS,Donnerstag / 09h-10h / Oktober 2017,Überholunfall oder Fahrstreifenwechsel,Unfall mit Schwerverletzten,1,Nebenstrasse,Donnerstag , 09h-10h , Oktober 2017,900,10h 
7.60698957493654,47.5463369614208,1042,0A58A4D6D8170052E0530A83942787AA,612674.997583053,266192.998028353,2014,BS,Freitag / 16h-17h / November 2014,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0,Nebenstrasse,Freitag , 16h-17h , November 2014,1600,17h 
7.60750285819286,47.5490163815831,1043,0575A50C366B010AE0530A839427D432,612713.000347345,266491.000328282,2014,BS,Montag / 08h-09h / September 2014,Parkierunfall,Unfall mit Leichtverletzten,7,Nebenstrasse,Montag , 08h-09h , September 2014,800,09h 
7.60906786977095,47.5482316384919,1044,DC96DF105738027EE0430A8394278959,612830.999739366,266403.999697437,2013,BS,Montag / 08h-09h / April 2013,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,0,Nebenstrasse,Montag , 08h-09h , April 2013,800,09h 
7.6089046492792,47.5553639321535,1047,3A06436A60770210E0530A8394273545,612817.000017209,267197.000546901,2016,BS,Mittwoch / 02h-03h / Juli 2016,Auffahrunfall,Unfall mit Leichtverletzten,2,Nebenstrasse,Mittwoch , 02h-03h , Juli 2016,200,03h 
7.60716800339557,47.5523445768155,1048,34D92404D0840100E0530A839427C5D7,612687.002196071,266861.002536537,2016,BS,Sonntag / 01h-02h / Mai 2016,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0,Nebenstrasse,Sonntag , 01h-02h , Mai 2016,100,02h 
7.61142685162549,47.5547216603366,1049,28BB2B7B40A20080E0530A839427EF37,613006.999902988,267126.000421877,2016,BS,Montag / 14h-15h / Januar 2016,Parkierunfall,Unfall mit Leichtverletzten,7,Nebenstrasse,Montag , 14h-15h , Januar 2016,1400,15h 
7.6133416612684,47.5552404367477,1051,1BEBDBE652130112E0530A839427CBB8,613150.999391844,267183.999991178,2015,BS,Montag / 17h-18h / Juli 2015,Überholunfall oder Fahrstreifenwechsel,Unfall mit Leichtverletzten,1,Nebenstrasse,Montag , 17h-18h , Juli 2015,1700,18h 
7.61201184879063,47.5548556957991,1052,16F651E803BD01BEE0530A8394275E2C,613050.99974316,267141.0002829,2015,BS,Sonntag / 17h-18h / Mai 2015,Fussgängerunfall,Unfall mit Leichtverletzten,8,Nebenstrasse,Sonntag , 17h-18h , Mai 2015,1700,18h 
7.60795516704116,47.553404690606,1054,00AA9C0D2DC0003CE0530A8394272939,612746.001369188,266979.001751968,2014,BS,Freitag / 09h-10h / August 2014,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,0,Nebenstrasse,Freitag , 09h-10h , August 2014,900,10h 
7.61133373729647,47.5546858237255,1055,F7248F1C030F029EE0430A839427CEEE,612999.999935297,267122.000449672,2014,BS,Sonntag / 01h-02h / März 2014,Einbiegeunfall,Unfall mit Leichtverletzten,4,Nebenstrasse,Sonntag , 01h-02h , März 2014,100,02h 
7.61323722823352,47.5558071983487,1056,F7125D7B48CB0060E0430A83942786DE,613142.999239258,267246.999894274,2014,BS,Samstag / 19h-20h / März 2014,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,0,Nebenstrasse,Samstag , 19h-20h , März 2014,1900,20h 
7.60834955534401,47.5520910341598,1057,B045F5A5F61700A8E0430A83942700A8,612776.002043572,266833.002338305,2011,BS,Montag / 12h-13h / Oktober 2011,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0,Nebenstrasse,Montag , 12h-13h , Oktober 2011,1200,13h 
7.61311508999732,47.5590900686292,1059,393B90686B6D001AE0530A8394272B7C,613132.998201266,267611.996904682,2016,BS,Freitag / 15h-16h / Juni 2016,Fussgängerunfall,Unfall mit Schwerverletzten,8,Nebenstrasse,Freitag , 15h-16h , Juni 2016,1500,16h 
7.61236024429537,47.5598556599917,1060,2A3A6AB3A07E0192E0530A839427D4C7,613075.998208112,267696.996438742,2016,BS,Dienstag / 18h-19h / Januar 2016,Abbiegeunfall,Unfall mit Schwerverletzten,3,Nebenstrasse,Dienstag , 18h-19h , Januar 2016,1800,19h 
7.60722490042144,47.5577497107997,1061,1F398573B727009EE0530A83942765DC,612689.999979694,267461.999918786,2015,BS,Freitag / 17h-18h / August 2015,Frontalkollision,Unfall mit Leichtverletzten,6,andere,Freitag , 17h-18h , August 2015,1700,18h 
7.61234660668719,47.5597477567501,1062,FB2665C753ED016CE0430A8394272EED,613074.998244621,267684.996568848,2014,BS,Mittwoch / 17h-18h / Mai 2014,Auffahrunfall,Unfall mit Leichtverletzten,2,Nebenstrasse,Mittwoch , 17h-18h , Mai 2014,1700,18h 
7.61162542735888,47.5586066404666,1063,E18CDD89E7AC0066E0430A8394276D67,613020.998781501,267557.998143149,2013,BS,Donnerstag / 06h-07h / Juli 2013,Überholunfall oder Fahrstreifenwechsel,Unfall mit Schwerverletzten,1,andere,Donnerstag , 06h-07h , Juli 2013,600,07h 
7.60818607741235,47.5591873086503,1064,DEFA7C6BB92201BEE0430A8394279A90,612761.99971423,267621.999451466,2013,BS,Montag / 08h-09h / Juni 2013,Abbiegeunfall,Unfall mit Leichtverletzten,3,Nebenstrasse,Montag , 08h-09h , Juni 2013,800,09h 
7.61251939199599,47.5597654851416,1065,A1205F7C2677C002E0430A865E33C002,613087.9981794,267686.996433191,2011,BS,Montag / 20h-21h / März 2011,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0,Nebenstrasse,Montag , 20h-21h , März 2011,2000,21h 
7.60699993675153,47.5664649530504,1066,603325069BDC01A6E0530A839427D5AC,612670.998755292,268431.000088604,2017,BS,Mittwoch / 10h-11h / September 2017,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,5,Hauptstrasse,Mittwoch , 10h-11h , September 2017,1000,11h 
7.61325107817814,47.5640993849951,1067,54434BF86D6D002AE0530A8394271D02,613141.999411535,268168.998681073,2017,BS,Dienstag / 14h-15h / Mai 2017,Parkierunfall,Unfall mit Leichtverletzten,7,Nebenstrasse,Dienstag , 14h-15h , Mai 2017,1400,15h 
7.61086728865234,47.5624750456713,1068,4E871FB31C730140E0530A8394274695,612962.998339213,267987.995818456,2017,BS,Dienstag / 14h-15h / April 2017,Abbiegeunfall,Unfall mit Getöteten,3,Nebenstrasse,Dienstag , 14h-15h , April 2017,1400,15h 
7.60798131241788,47.5658429536265,1069,4E9ABD3C8FB4010CE0530A83942786D5,612744.998908032,268361.998850111,2017,BS,Mittwoch / 17h-18h / April 2017,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,5,Nebenstrasse,Mittwoch , 17h-18h , April 2017,1700,18h 
7.60752926069243,47.5657626730921,1070,43731B22B8C002EAE0530A83942795C5,612710.999315,268352.999581856,2016,BS,Mittwoch / 13h-14h / November 2016,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,5,Nebenstrasse,Mittwoch , 13h-14h , November 2016,1300,14h 
7.61230350737116,47.5628326755462,1071,171290D65F37005AE0530A839427065B,613070.998833626,268027.997343491,2015,BS,Donnerstag / 09h-10h / Mai 2015,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0,Nebenstrasse,Donnerstag , 09h-10h , Mai 2015,900,10h 
7.60772834235955,47.5614903683649,1072,16837347FFBB0144E0530A8394278843,612726.999802988,267877.999486076,2015,BS,Freitag / 16h-17h / April 2015,Auffahrunfall,Unfall mit Leichtverletzten,2,Nebenstrasse,Freitag , 16h-17h , April 2015,1600,17h 
7.61046834846124,47.5623767053985,1073,0C337FB713A50190E0530A839427D135,612932.998411299,267976.99597683,2014,BS,Mittwoch / 12h-13h / November 2014,Einbiegeunfall,Unfall mit Leichtverletzten,4,Nebenstrasse,Mittwoch , 12h-13h , November 2014,1200,13h 
7.61077421826515,47.5624571949047,1074,FFE094C345A602CAE0430A839427BA33,612955.998307347,267985.995717043,2014,BS,Donnerstag / 17h-18h / Juni 2014,Abbiegeunfall,Unfall mit Schwerverletzten,3,Nebenstrasse,Donnerstag , 17h-18h , Juni 2014,1700,18h 
7.61085362319393,47.5623581463737,1075,F2D9ABD3C5D901B6E0430A839427B7EF,612961.998286983,267974.995692156,2014,BS,Montag / 04h-05h / Januar 2014,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,5,Nebenstrasse,Montag , 04h-05h , Januar 2014,400,05h 
7.61064076480753,47.5622775187015,1077,CDBBC64AB7520194E0430A83942718BB,612945.998344338,267965.995834577,2012,BS,Sonntag / 12h-13h / Oktober 2012,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,5,Nebenstrasse,Sonntag , 12h-13h , Oktober 2012,1200,13h 
7.61062759338271,47.5623135129427,1078,C74AFCF55DA301D8E0430A8394274DC3,612944.998343886,267969.995824241,2012,BS,Sonntag / 13h-14h / August 2012,Abbiegeunfall,Unfall mit Schwerverletzten,3,Nebenstrasse,Sonntag , 13h-14h , August 2012,1300,14h 
7.60831172654709,47.569467000767,1081,345B83019E3D016CE0530A83942754BB,612768.99671737,268765.006147867,2016,BS,Freitag / 07h-08h / April 2016,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,0,Nebenstrasse,Freitag , 07h-08h , April 2016,700,08h 
7.61097524863673,47.5671067100315,1082,2A61D3D9ED110130E0530A839427C99E,612969.997489058,268503.002698991,2015,BS,Montag / 17h-18h / Juli 2015,Abbiegeunfall,Unfall mit Leichtverletzten,3,Nebenstrasse,Montag , 17h-18h , Juli 2015,1700,18h 
7.61164112625292,47.5675554203165,1083,05849BCB065001A6E0530A839427544C,613019.996775569,268553.004047348,2014,BS,Montag / 12h-13h / August 2014,Überholunfall oder Fahrstreifenwechsel,Unfall mit Leichtverletzten,1,andere,Montag , 12h-13h , August 2014,1200,13h 
7.61140923439122,47.5698222227243,1084,EC9034E394490164E0430A8394278B1B,613001.994170193,268805.009131943,2013,BS,Montag / 09h-10h / November 2013,Parkierunfall,Unfall mit Leichtverletzten,7,Nebenstrasse,Montag , 09h-10h , November 2013,900,10h 
7.61094849807834,47.5670527861711,1085,E0A9A9C5E6670004E0430A839427AD3C,612967.997554761,268497.002565358,2013,BS,Mittwoch / 16h-17h / Juni 2013,Abbiegeunfall,Unfall mit Leichtverletzten,3,Nebenstrasse,Mittwoch , 16h-17h , Juni 2013,1600,17h 
7.61152481149323,47.5726550044698,1088,5B544E7B6D330116E0530A83942783CD,613010.000403629,269120.002484786,2017,BS,Mittwoch / 17h-18h / September 2017,Fussgängerunfall,Unfall mit Schwerverletzten,8,Nebenstrasse,Mittwoch , 17h-18h , September 2017,1700,18h 
7.61127018028553,47.5720078585262,1090,0C264CA38A7600EAE0530A839427408D,612990.998409988,269048.004931831,2014,BS,Donnerstag / 16h-17h / Dezember 2014,Parkierunfall,Unfall mit Leichtverletzten,7,Nebenstrasse,Donnerstag , 16h-17h , Dezember 2014,1600,17h 
7.61109676559809,47.5718102609183,1093,A283F09D964150C2E0430A865E3350C2,612977.997836411,269026.005678072,2011,BS,Freitag / 07h-08h / April 2011,Abbiegeunfall,Unfall mit Leichtverletzten,3,Nebenstrasse,Freitag , 07h-08h , April 2011,700,08h 
7.61360742331507,47.5349950298385,1094,53A1EB1E14C801EEE0530A8394278AB2,613175.999504757,264932.998217024,2017,BL,Dienstag / 08h-09h / Juni 2017,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0,Nebenstrasse,Dienstag , 08h-09h , Juni 2017,800,09h 
7.61791741069097,47.5410503096233,1101,3B213C5EBAD20178E0530A839427C9A5,613499.000492653,265607.000096086,2016,BS,Mittwoch / 17h-18h / August 2016,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,5,Hauptstrasse,Mittwoch , 17h-18h , August 2016,1700,18h 
7.61889214560029,47.5425687603355,1102,380F39F2D53D01D0E0530A8394279946,613572.001348612,265776.000738585,2016,BS,Dienstag / 06h-07h / Juni 2016,Frontalkollision,Unfall mit Leichtverletzten,6,Hauptstrasse,Dienstag , 06h-07h , Juni 2016,600,07h 
7.61792972358011,47.5407624884565,1103,34118F7DA08301B2E0530A8394275F7E,613500.000316752,265574.999999094,2016,BS,Montag / 13h-14h / April 2016,Überholunfall oder Fahrstreifenwechsel,Unfall mit Leichtverletzten,1,Hauptstrasse,Montag , 13h-14h , April 2016,1300,14h 
7.61699805569689,47.5401883144285,1104,1D03891D4AC80170E0530A83942729EB,613429.999897478,265510.999708427,2015,BS,Sonntag / 13h-14h / Juli 2015,Fussgängerunfall,Unfall mit Leichtverletzten,8,Hauptstrasse,Sonntag , 13h-14h , Juli 2015,1300,14h 
7.61883895504137,47.5425508549934,1105,E08B7312133001D6E0430A83942701E2,613568.001342012,265774.000724518,2013,BS,Montag / 08h-09h / Mai 2013,Frontalkollision,Unfall mit Schwerverletzten,6,andere,Montag , 08h-09h , Mai 2013,800,09h 
7.61707798869204,47.5402601432252,1106,ABB5227E7D4001B0E0430A83942701B0,613436.000003763,265518.99981481,2011,BS,Mittwoch / 13h-14h / August 2011,Einbiegeunfall,Unfall mit Schwerverletzten,4,Nebenstrasse,Mittwoch , 13h-14h , August 2011,1300,14h 
7.61899255564825,47.5447630958981,1108,345B05B9686C006CE0530A8394279F8D,613579.002612818,266020.001632628,2016,BS,Dienstag / 17h-18h / Mai 2016,Einbiegeunfall,Unfall mit Leichtverletzten,4,Hauptstrasse,Dienstag , 17h-18h , Mai 2016,1700,18h 
7.61861616650219,47.5473718812913,1109,26FE365E982F01B4E0530A8394279A64,613550.004203183,266310.002523414,2015,BS,Mittwoch / 17h-18h / Dezember 2015,Abbiegeunfall,Unfall mit Leichtverletzten,3,Nebenstrasse,Mittwoch , 17h-18h , Dezember 2015,1700,18h 
7.61658869500911,47.5448747143171,1110,1B0E6D35A60A00FAE0530A839427BAF7,613398.002578506,266032.000913577,2015,BS,Mittwoch / 08h-09h / Juni 2015,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,0,Nebenstrasse,Mittwoch , 08h-09h , Juni 2015,800,09h 
7.61860318632099,47.5474618392136,1111,A39FA77B35C4901CE0430A865E33901C,613549.004213996,266320.002539604,2011,BS,Montag / 06h-07h / Mai 2011,Einbiegeunfall,Unfall mit Leichtverletzten,4,Nebenstrasse,Montag , 06h-07h , Mai 2011,600,07h 
7.61597772316503,47.552898074895,1112,3D5263DDDEF501C4E0530A8394270AAF,613349.999230888,266923.999733665,2016,BS,Freitag / 18h-19h / September 2016,Parkierunfall,Unfall mit Leichtverletzten,7,Nebenstrasse,Freitag , 18h-19h , September 2016,1800,19h 
7.61889674265559,47.5517873711825,1113,1D94727737D5011EE0530A8394274A30,613570.003189367,266801.000950554,2015,BS,Donnerstag / 16h-17h / Juli 2015,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,0,Hauptstrasse,Donnerstag , 16h-17h , Juli 2015,1600,17h 
7.61645834189207,47.5496146226947,1114,E1C6C9D1A5C50158E0430A8394273731,613387.000158018,266559.000014361,2013,BS,Dienstag / 06h-07h / Juli 2013,Abbiegeunfall,Unfall mit Schwerverletzten,3,Nebenstrasse,Dienstag , 06h-07h , Juli 2013,600,07h 
7.61643808349903,47.555496567793,1115,61F1010DDB600000E0530A83942760D3,613383.999916587,267212.999916503,2017,BS,Montag / 22h-23h / Oktober 2017,Einbiegeunfall,Unfall mit Schwerverletzten,4,Nebenstrasse,Montag , 22h-23h , Oktober 2017,2200,23h 
7.61598056007181,47.5537524765249,1116,577EB0F17D2E01C2E0530A839427E1B4,613349.999033564,267018.999686756,2017,BS,Sonntag / 04h-05h / August 2017,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,0,Nebenstrasse,Sonntag , 04h-05h , August 2017,400,05h 
7.61650370178826,47.5552536364144,1117,5628E02B870A0032E0530A839427AD7F,613388.999871205,267185.999910926,2017,BS,Montag / 16h-17h / Juli 2017,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,5,Nebenstrasse,Montag , 16h-17h , Juli 2017,1600,17h 
7.61836277724169,47.554971981139,1118,4C7B5A3BF6470188E0530A83942761D3,613529.002083517,267155.000540518,2017,BL,Donnerstag / 16h-17h / März 2017,Abbiegeunfall,Unfall mit Leichtverletzten,3,Hauptstrasse,Donnerstag , 16h-17h , März 2017,1600,17h 
7.61557518845323,47.5557047360886,1119,41CF5B88248E027CE0530A839427D844,613318.998984293,267235.999666984,2016,BS,Donnerstag / 20h-21h / Oktober 2016,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,5,Nebenstrasse,Donnerstag , 20h-21h , Oktober 2016,2000,21h 
7.61572405874108,47.5565229420697,1120,39B9F3E73509014AE0530A83942763CC,613329.999825524,267326.999861383,2016,BS,Samstag / 00h-01h / Juli 2016,Frontalkollision,Unfall mit Schwerverletzten,6,Nebenstrasse,Samstag , 00h-01h , Juli 2016,0,01h 
7.61651692752598,47.5552356287421,1121,30FB0BA6439700A8E0530A8394273EC8,613389.999878169,267183.999913404,2016,BS,Samstag / 17h-18h / April 2016,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,5,Nebenstrasse,Samstag , 17h-18h , April 2016,1700,18h 
7.6179911086108,47.5550714842863,1123,277E2683988000D4E0530A83942714B1,613501.001623681,267166.000408327,2015,BL,Donnerstag / 16h-17h / November 2015,Überholunfall oder Fahrstreifenwechsel,Unfall mit Leichtverletzten,1,Hauptstrasse,Donnerstag , 16h-17h , November 2015,1600,17h 
7.6178847618977,47.555053660231,1125,21FA1B2486BA01BEE0530A839427BA39,613493.001489673,267164.000371245,2015,BL,Mittwoch / 18h-19h / Juli 2015,Einbiegeunfall,Unfall mit Leichtverletzten,4,Hauptstrasse,Mittwoch , 18h-19h , Juli 2015,1800,19h 
7.61493783095322,47.555813628252,1127,FBF16242CD0E0144E0430A839427E716,613270.999030276,267247.999722948,2014,BS,Freitag / 03h-04h / Juni 2014,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0,Nebenstrasse,Freitag , 03h-04h , Juni 2014,300,04h 
7.61622024317005,47.5619004463895,1135,F4F451FCA4FA0022E0430A83942755EF,613365.999179529,267925.000754395,2014,BS,Dienstag / 07h-08h / März 2014,Abbiegeunfall,Unfall mit Leichtverletzten,3,Nebenstrasse,Dienstag , 07h-08h , März 2014,700,08h 
